"","MBONtype","DNtype","normvalues"
"1605","MBON29","DNbe011",0.00086939511834641
"1606","MBON30","DNbe011",0.00491208241865722
"1607","MBON31","DNbe011",0.0207472843262592
"1608","MBON32","DNbe011",0.124378606141684
"1610","MBON35","DNbe011",0.140250541017208
"1620","MBON11","DNc01",0.15
"1632","MBON21","DNc01",0.0833333333333333
"1636","MBON25,MBON34","DNc01",0.0666666666666667
"1644","MBON33","DNc01",0.5
"1645","MBON35","DNc01",0.2
"1679","MBON33","DNc02",1
"1681","MBON01","DNd02",0.000605326876513317
"1683","MBON03","DNd02",0.00300033456813118
"1684","MBON04","DNd02",0.00206430111551703
"1688","MBON09","DNd02",0.000756658595641646
"1691","MBON12","DNd02",0.0157857997148098
"1692","MBON13","DNd02",0.00317796610169492
"1696","MBON16","DNd02",0.000151331719128329
"1701","MBON20","DNd02",0.729717813051146
"1702","MBON21","DNd02",0.00196731234866828
"1707","MBON26","DNd02",0.0301858635191968
"1709","MBON28","DNd02",0.000151331719128329
"1712","MBON31","DNd02",0.00284900284900285
"1713","MBON32","DNd02",0.000151331719128329
"1714","MBON33","DNd02",0.0983245149911817
"1715","MBON35","DNd02",0.111111111111111
"1723","MBON09","DNd03",0.00955414012738854
"1736","MBON20","DNd03",0.973204480562267
"1749","MBON33","DNd03",0.0172413793103448
"1771","MBON20","DNde001",0.74025974025974
"1777","MBON26","DNde001",0.16996628372877
"1782","MBON31","DNde001",0.021924853857627
"1783","MBON32","DNde001",0.0302974336587782
"1784","MBON33","DNde001",0.0274725274725275
"1785","MBON35","DNde001",0.0100791610225572
"1786","MBON01","DNde002",0.0642872514022335
"1788","MBON03","DNde002",8.04548380175928e-05
"1789","MBON04","DNde002",0.00830051875034813
"1790","MBON05","DNde002",0.0397508926696911
"1793","MBON09","DNde002",0.00155312007490479
"1795","MBON11","DNde002",8.86896507240301e-05
"1796","MBON12","DNde002",0.0279923820535586
"1797","MBON13","DNde002",0.00268475421141426
"1798","MBON14","DNde002",4.53519309844393e-05
"1799","MBON15","DNde002",0.00142635587088121
"1800","MBON15-like","DNde002",0.00344692557491043
"1801","MBON16","DNde002",8.04548380175928e-05
"1802","MBON17","DNde002",5.74155353679698e-05
"1803","MBON17-like","DNde002",0.000525052505250525
"1804","MBON18","DNde002",4.53519309844393e-05
"1806","MBON20","DNde002",0.100401153835269
"1807","MBON21","DNde002",0.0037627925127425
"1808","MBON22","DNde002",7.55865516407321e-05
"1811","MBON25,MBON34","DNde002",0.00495049504950495
"1812","MBON26","DNde002",0.153422294835482
"1813","MBON27","DNde002",0.108982704813683
"1814","MBON28","DNde002",8.04548380175928e-05
"1815","MBON29","DNde002",0.000282194343212823
"1816","MBON30","DNde002",0.000759530968971222
"1817","MBON31","DNde002",0.0422897480003907
"1818","MBON32","DNde002",0.0692812905557037
"1819","MBON33","DNde002",0.0120264799332776
"1820","MBON35","DNde002",0.353320301924815
"1821","MBON01","DNde003",0.0018594236674475
"1824","MBON04","DNde003",0.0121112486718359
"1825","MBON05","DNde003",0.0116430494857193
"1828","MBON09","DNde003",0.00178592883793951
"1829","MBON10","DNde003",0.00857610245107765
"1831","MBON12","DNde003",0.0131492808069355
"1834","MBON15","DNde003",0.00288611664620669
"1841","MBON20","DNde003",0.00837637399019997
"1842","MBON21","DNde003",0.0110819470759648
"1847","MBON26","DNde003",0.0922044783077814
"1848","MBON27","DNde003",0.0970942126979728
"1851","MBON30","DNde003",0.0032866649325351
"1852","MBON31","DNde003",0.0796036621697016
"1853","MBON32","DNde003",0.103929012384331
"1854","MBON33","DNde003",0.0187254151765165
"1855","MBON35","DNde003",0.533687082697835
"1856","MBON01","DNde004",0.00164259566042591
"1857","MBON02","DNde004",1.13337564602412e-05
"1858","MBON03","DNde004",4.06126273158642e-05
"1859","MBON04","DNde004",0.00234433355353203
"1860","MBON05","DNde004",0.00962011284436769
"1863","MBON09","DNde004",0.00198000246064767
"1864","MBON10","DNde004",0.00663253890957318
"1866","MBON12","DNde004",0.00519912951610154
"1867","MBON13","DNde004",1.79451143953819e-05
"1869","MBON15","DNde004",0.00291747607741564
"1876","MBON20","DNde004",0.00277920978612316
"1877","MBON21","DNde004",0.00747511950405492
"1881","MBON25,MBON34","DNde004",0.000366025906021772
"1882","MBON26","DNde004",0.102532069500264
"1883","MBON27","DNde004",0.119857730474299
"1886","MBON30","DNde004",0.00315615824899812
"1887","MBON31","DNde004",0.0865305103937862
"1888","MBON32","DNde004",0.10094921351871
"1889","MBON33","DNde004",0.0272903720474155
"1890","MBON35","DNde004",0.518657510100092
"1891","MBON01","DNde005",0.0144600244495676
"1893","MBON03","DNde005",0.000327143569292124
"1894","MBON04","DNde005",0.00339118937922602
"1898","MBON09","DNde005",0.00367747639859906
"1899","MBON10","DNde005",0.0696937993706506
"1901","MBON12","DNde005",0.0405808898119428
"1902","MBON13","DNde005",0.0114597621659805
"1906","MBON16","DNde005",0.0344687968059292
"1907","MBON17","DNde005",0.000264793108318034
"1911","MBON20","DNde005",0.0893808427054377
"1912","MBON21","DNde005",0.0147662630276744
"1916","MBON25,MBON34","DNde005",0.00437602662245088
"1917","MBON26","DNde005",0.182510048831413
"1918","MBON27","DNde005",0.210051399333753
"1919","MBON28","DNde005",0.000327143569292124
"1921","MBON30","DNde005",0.00095940190715638
"1922","MBON31","DNde005",0.0646773830250937
"1923","MBON32","DNde005",0.100893552415174
"1924","MBON33","DNde005",0.036069549239372
"1925","MBON35","DNde005",0.117664514263677
"1932","MBON07","DNde006",0.0729166666666667
"1946","MBON20","DNde006",0.799365942028985
"1952","MBON26","DNde006",0.0673580389852768
"1957","MBON31","DNde006",0.0110294117647059
"1958","MBON32","DNde006",0.0110294117647059
"1959","MBON33","DNde006",0.03125
"1960","MBON35","DNde006",0.00705052878965922
"1981","MBON20","DNde007",0.435897435897436
"1987","MBON26","DNde007",0.411210920644883
"1994","MBON33","DNde007",0.0897435897435897
"1995","MBON35","DNde007",0.0631480537140915
"2016","MBON20","DNg01_a",0.609426158133055
"2022","MBON26","DNg01_a",0.0353578510452376
"2023","MBON27","DNg01_a",0.0571130327509104
"2027","MBON31","DNg01_a",0.0311230422800296
"2028","MBON32","DNg01_a",0.171071926158133
"2030","MBON35","DNg01_a",0.0959079896326347
"2051","MBON20","DNg01_b",0.484608385776026
"2057","MBON26","DNg01_b",0.0405734223224693
"2058","MBON27","DNg01_b",0.083561179016118
"2062","MBON31","DNg01_b",0.0978938077114745
"2063","MBON32","DNg01_b",0.176779955229529
"2064","MBON33","DNg01_b",0.0206611570247934
"2065","MBON35","DNg01_b",0.0959220929195908
"2093","MBON27","DNg02_a",1
"2104","MBON04","DNg02_b",0.151818181818182
"2108","MBON09","DNg02_b",0.117751786874594
"2121","MBON20","DNg02_b",0.0378787878787879
"2128","MBON27","DNg02_b",0.247000645194029
"2131","MBON30","DNg02_b",0.047008547008547
"2132","MBON31","DNg02_b",0.111425607859768
"2133","MBON32","DNg02_b",0.201478780184569
"2134","MBON33","DNg02_b",0.0535235394884518
"2135","MBON35","DNg02_b",0.0321141236930711
"2156","MBON20","DNg02_c",0.886363636363636
"2168","MBON32","DNg02_c",0.0568181818181818
"2170","MBON35","DNg02_c",0.0568181818181818
"2191","MBON20","DNg02_d",0.0689655172413793
"2197","MBON26","DNg02_d",0.000745712155108128
"2198","MBON27","DNg02_d",0.53155758840689
"2203","MBON32","DNg02_d",0.0253542132736764
"2205","MBON35","DNg02_d",0.373376968922946
"2226","MBON20","DNg02_e",0.5
"2240","MBON35","DNg02_e",0.5
"2261","MBON20","DNg02_f",0.202020202020202
"2268","MBON27","DNg02_f",0.508627946127946
"2275","MBON35","DNg02_f",0.289351851851852
"2283","MBON09","DNg02_g",0.0954377022518066
"2285","MBON11","DNg02_g",0.00238929595412552
"2297","MBON21","DNg02_g",0.0129021981522778
"2298","MBON22","DNg02_g",0.000477859190825104
"2303","MBON27","DNg02_g",0.521943883674275
"2305","MBON29","DNg02_g",0.00637145587766805
"2309","MBON33","DNg02_g",0.0424540165322513
"2310","MBON35","DNg02_g",0.318023588366771
"2318","MBON09","DNg03",0.117647058823529
"2332","MBON21","DNg03",0.0583333333333333
"2338","MBON27","DNg03",0.235130718954248
"2344","MBON33","DNg03",0.4
"2345","MBON35","DNg03",0.188888888888889
"2356","MBON12","DNg04",0.00226586102719033
"2366","MBON20","DNg04",0.00746427337402876
"2372","MBON26","DNg04",0.0722994076816432
"2373","MBON27","DNg04",0.294939706412803
"2377","MBON31","DNg04",0.280786148494286
"2378","MBON32","DNg04",0.286573322850493
"2380","MBON35","DNg04",0.0556712801595549
"2401","MBON20","DNg05_a",1
"2436","MBON20","DNg05_b",1
"2466","MBON16","DNg06_a",0.0227272727272727
"2471","MBON20","DNg06_a",0.273569023569024
"2484","MBON33","DNg06_a",0.703703703703704
"2506","MBON20","DNg06_b",1
"2541","MBON20","DNg06_c",1
"2571","MBON16","DNg07",0.0681818181818182
"2576","MBON20","DNg07",0.931818181818182
"2606","MBON16","DNg08_a",1
"2652","MBON26","DNg11",0.323943661971831
"2653","MBON27","DNg11",0.0422535211267606
"2658","MBON32","DNg11",0.0422535211267606
"2659","MBON33","DNg11",0.591549295774648
"2681","MBON20","DNg12_a",1
"2716","MBON20","DNg12_b",0.5
"2729","MBON33","DNg12_b",0.5
"2731","MBON01","DNg13",0.00112060144151685
"2732","MBON02","DNg13",3.62368268476519e-05
"2733","MBON03","DNg13",0.000152565652833306
"2734","MBON04","DNg13",0.0105159027471035
"2735","MBON05","DNg13",0.00990200739788867
"2738","MBON09","DNg13",0.0075788726668446
"2739","MBON10","DNg13",0.00115886793310824
"2741","MBON12","DNg13",0.0118288799602434
"2742","MBON13","DNg13",0.000539408749689433
"2751","MBON20","DNg13",0.0355588416760556
"2752","MBON21","DNg13",0.00740814086390867
"2757","MBON26","DNg13",0.0852793173971629
"2758","MBON27","DNg13",0.196002521530068
"2761","MBON30","DNg13",0.00468357744911019
"2762","MBON31","DNg13",0.0704636000711598
"2763","MBON32","DNg13",0.172978920202224
"2764","MBON33","DNg13",0.0439778250955751
"2765","MBON35","DNg13",0.34081391233866
"2781","MBON16","DNg15",0.640668044077135
"2786","MBON20","DNg15",0.101756198347107
"2798","MBON32","DNg15",0.0454545454545455
"2799","MBON33","DNg15",0.186631016042781
"2800","MBON35","DNg15",0.0254901960784314
"2804","MBON04","DNg16",0.00973006590364225
"2817","MBON17","DNg16",0.00136314067611778
"2821","MBON20","DNg16",0.113716192015241
"2822","MBON21","DNg16",0.0021469465648855
"2827","MBON26","DNg16",0.00548921519608266
"2828","MBON27","DNg16",0.189249640544211
"2831","MBON30","DNg16",0.000715648854961832
"2833","MBON32","DNg16",0.0355273619175405
"2834","MBON33","DNg16",0.112956929947416
"2835","MBON35","DNg16",0.529104858379901
"2843","MBON09","DNg17",0.578947368421053
"2869","MBON33","DNg17",0.263157894736842
"2870","MBON35","DNg17",0.157894736842105
"2891","MBON20","DNg19",0.0641025641025641
"2898","MBON27","DNg19",0.0394736842105263
"2905","MBON35","DNg19",0.89642375168691
"2921","MBON16","DNg20",0.0681818181818182
"2926","MBON20","DNg20",0.831818181818182
"2939","MBON33","DNg20",0.0847058823529412
"2940","MBON35","DNg20",0.0152941176470588
"2967","MBON26","DNg21",0.333333333333333
"2972","MBON31","DNg21",0.238095238095238
"2973","MBON32","DNg21",0.428571428571429
"2983","MBON09","DNg22",0.0942287943122346
"2986","MBON12","DNg22",0.0461409386505664
"2987","MBON13","DNg22",0.0230091880733729
"2997","MBON21","DNg22",0.0105527891022114
"3008","MBON32","DNg22",0.00137362637362637
"3009","MBON33","DNg22",0.469924812030075
"3010","MBON35","DNg22",0.354769851457913
"3026","MBON16","DNg24",0.852941176470588
"3031","MBON20","DNg24",0.147058823529412
"3079","MBON33","DNg26",0.9375
"3080","MBON35","DNg26",0.0625
"3114","MBON33","DNg27",1
"3120","MBON05","DNg28",0.00101181091277662
"3123","MBON09","DNg28",0.266175165248977
"3125","MBON11","DNg28",0.000373235613463626
"3126","MBON12","DNg28",0.143569166659884
"3127","MBON13","DNg28",0.0647408990010045
"3137","MBON21","DNg28",0.0305942068176861
"3143","MBON27","DNg28",0.00142508143322476
"3145","MBON29","DNg28",0.00118756786102063
"3146","MBON30","DNg28",0.000979101281795672
"3148","MBON32","DNg28",0.00585272594343039
"3149","MBON33","DNg28",0.4748664943292
"3150","MBON35","DNg28",0.00922454489753735
"3155","MBON05","DNg30",0.0162222930740158
"3157","MBON07","DNg30",0.281951693166646
"3158","MBON09","DNg30",0.0105328263657016
"3160","MBON11","DNg30",0.0705582974261175
"3161","MBON12","DNg30",0.00593858480726872
"3162","MBON13","DNg30",0.0111471054703767
"3166","MBON16","DNg30",0.000613559668677779
"3169","MBON18","DNg30",0.0194805194805195
"3171","MBON20","DNg30",0.522137813159722
"3172","MBON21","DNg30",0.00873106117787945
"3173","MBON22","DNg30",0.000853161437103043
"3176","MBON25,MBON34","DNg30",0.0115455981316344
"3180","MBON29","DNg30",0.0122641833990852
"3181","MBON30","DNg30",0.0102450970671696
"3184","MBON33","DNg30",0.014018691588785
"3185","MBON35","DNg30",0.00375951457929701
"3206","MBON20","DNg31",0.0940463045726204
"3212","MBON26","DNg31",0.180285895271692
"3213","MBON27","DNg31",0.030182671161375
"3217","MBON31","DNg31",0.00713274498319578
"3218","MBON32","DNg31",0.00912809952367445
"3220","MBON35","DNg31",0.679224284487442
"3228","MBON09","DNg32",0.0669371196754564
"3236","MBON16","DNg32",0.420424403183024
"3248","MBON27","DNg32",0.234897539917824
"3249","MBON28","DNg32",0.159151193633952
"3254","MBON33","DNg32",0.0384615384615385
"3255","MBON35","DNg32",0.0801282051282051
"3265","MBON11","DNg33",0.0204545454545455
"3277","MBON21","DNg33",0.0113636363636364
"3281","MBON25,MBON34","DNg33",0.00909090909090909
"3282","MBON26","DNg33",0.693546180561199
"3290","MBON35","DNg33",0.26554472852971
"3291","MBON01","DNg34",0.000695168578380257
"3294","MBON04","DNg34",0.000138593735563153
"3295","MBON05","DNg34",0.0118298076903532
"3298","MBON09","DNg34",0.000608272506082725
"3301","MBON12","DNg34",0.0024330900243309
"3309","MBON18","DNg34",0.00364963503649635
"3311","MBON20","DNg34",0.351442779698638
"3312","MBON21","DNg34",0.00913779523764281
"3316","MBON25,MBON34","DNg34",0.000275750202757502
"3317","MBON26","DNg34",0.0094357797589961
"3318","MBON27","DNg34",0.043434557457926
"3320","MBON29","DNg34",0.0078586053863959
"3321","MBON30","DNg34",0.018399506986836
"3322","MBON31","DNg34",0.0139736097706732
"3323","MBON32","DNg34",0.0861648161986378
"3324","MBON33","DNg34",0.197982396541868
"3325","MBON35","DNg34",0.242539835188422
"3341","MBON16","DNg35",0.0130836500183234
"3346","MBON20","DNg35",0.663363904371574
"3352","MBON26","DNg35",0.133947133947134
"3353","MBON27","DNg35",0.00732600732600733
"3358","MBON32","DNg35",0.0510243525318902
"3359","MBON33","DNg35",0.00876001629770474
"3360","MBON35","DNg35",0.122494935507366
"3381","MBON20","DNg37",1
"3408","MBON14","DNg38",0.0731707317073171
"3417","MBON21","DNg38",0.228571428571429
"3421","MBON25,MBON34","DNg38",0.0487804878048781
"3422","MBON26","DNg38",0.0908870554380997
"3423","MBON27","DNg38",0.15795881158136
"3427","MBON31","DNg38",0.132667865877265
"3428","MBON32","DNg38",0.15102452424237
"3430","MBON35","DNg38",0.116939094777282
"3446","MBON16","DNg39",0.056993006993007
"3451","MBON20","DNg39",0.450058275058275
"3457","MBON26","DNg39",0.105893393393393
"3458","MBON27","DNg39",0.0769230769230769
"3462","MBON31","DNg39",0.0816239316239316
"3463","MBON32","DNg39",0.0141025641025641
"3464","MBON33","DNg39",0.126508295625943
"3465","MBON35","DNg39",0.0878974562798092
"3484","MBON18","DNg40",0.280383446790508
"3486","MBON20","DNg40",0.67882004538287
"3492","MBON26","DNg40",0.0186426326232197
"3498","MBON32","DNg40",0.00311526479750779
"3499","MBON33","DNg40",0.010566901273028
"3500","MBON35","DNg40",0.00847170913286664
"3527","MBON26","DNg41",0.464285714285714
"3534","MBON33","DNg41",0.535714285714286
"3556","MBON20","DNge002",0.888888888888889
"3570","MBON35","DNge002",0.111111111111111
"3591","MBON20","DNge004",0.539075630252101
"3604","MBON33","DNge004",0.0949579831932773
"3605","MBON35","DNge004",0.365966386554622
"3632","MBON26","DNge006",0.166666666666667
"3633","MBON27","DNge006",0.5
"3637","MBON31","DNge006",0.119047619047619
"3638","MBON32","DNge006",0.214285714285714
"3661","MBON20","DNge007",0.268618175505598
"3668","MBON27","DNge007",0.0231316725978648
"3673","MBON32","DNge007",0.259569481815815
"3674","MBON33","DNge007",0.19542574429303
"3675","MBON35","DNge007",0.253254925787692
"3708","MBON32","DNge008",0.0595238095238095
"3710","MBON35","DNge008",0.94047619047619
"3731","MBON20","DNge011",0.62
"3737","MBON26","DNge011",0.338918918918919
"3745","MBON35","DNge011",0.0410810810810811
"3746","MBON01","DNge013",0.00826446280991736
"3766","MBON20","DNge013",0.03
"3772","MBON26","DNge013",0.590082644628099
"3773","MBON27","DNge013",0.0472910927456382
"3776","MBON30","DNge013",0.0229568411386593
"3780","MBON35","DNge013",0.301404958677686
"3814","MBON33","DNge014",1
"3836","MBON20","DNge016",0.181818181818182
"3849","MBON33","DNge016",0.818181818181818
"3871","MBON20","DNge018",0.0181818181818182
"3878","MBON27","DNge018",0.0833333333333333
"3884","MBON33","DNge018",0.181818181818182
"3885","MBON35","DNge018",0.716666666666667
"3919","MBON33","DNge022",0.5
"3920","MBON35","DNge022",0.5
"3921","MBON01","DNge023",0.0153455607277572
"3931","MBON12","DNge023",0.00389206019719772
"3932","MBON13","DNge023",0.00207576543850545
"3948","MBON27","DNge023",0.195455648586337
"3953","MBON32","DNge023",0.0652096659559346
"3955","MBON35","DNge023",0.718021299094268
"3976","MBON20","DNge026",0.0324074074074074
"3982","MBON26","DNge026",0.10907324287606
"3983","MBON27","DNge026",0.37413665038665
"3987","MBON31","DNge026",0.172466916885931
"3988","MBON32","DNge026",0.168397263925433
"3989","MBON33","DNge026",0.0138888888888889
"3990","MBON35","DNge026",0.12962962962963
"4017","MBON26","DNge027",0.138888888888889
"4022","MBON31","DNge027",0.0992063492063492
"4023","MBON32","DNge027",0.178571428571429
"4024","MBON33","DNge027",0.583333333333333
"4053","MBON27","DNge029",0.263671875
"4057","MBON31","DNge029",0.482421875
"4058","MBON32","DNge029",0.25390625
"4081","MBON20","DNge030",0.216666666666667
"4082","MBON21","DNge030",0.181289003421288
"4087","MBON26","DNge030",0.332833012740506
"4088","MBON27","DNge030",0.0520910973084886
"4092","MBON31","DNge030",0.00670807453416149
"4093","MBON32","DNge030",0.092316907233651
"4095","MBON35","DNge030",0.118095238095238
"4116","MBON20","DNge031",0.1
"4122","MBON26","DNge031",0.5
"4130","MBON35","DNge031",0.4
"4151","MBON20","DNge032",0.892970701794231
"4164","MBON33","DNge032",0.0126050420168067
"4165","MBON35","DNge032",0.0944242561889621
"4192","MBON26","DNge033",0.0639343397291839
"4193","MBON27","DNge033",0.429252003823788
"4197","MBON31","DNge033",0.13392505211112
"4198","MBON32","DNge033",0.372888604335909
"4221","MBON20","DNge034",0.125
"4227","MBON26","DNge034",0.00694444444444444
"4228","MBON27","DNge034",0.00694444444444444
"4235","MBON35","DNge034",0.861111111111111
"4257","MBON21","DNge035",0.00288461538461538
"4261","MBON25,MBON34","DNge035",0.0193509615384615
"4262","MBON26","DNge035",0.000284900284900285
"4263","MBON27","DNge035",0.303810541310541
"4266","MBON30","DNge035",0.00288461538461538
"4267","MBON31","DNge035",0.00390094236248082
"4268","MBON32","DNge035",0.0536107588992204
"4269","MBON33","DNge035",0.599278846153846
"4270","MBON35","DNge035",0.0139938186813187
"4291","MBON20","DNge036",0.5
"4298","MBON27","DNge036",0.385416666666667
"4305","MBON35","DNge036",0.114583333333333
"4309","MBON04","DNge037",0.0216823930300588
"4310","MBON05","DNge037",0.00574112734864301
"4316","MBON12","DNge037",0.0410080524903072
"4321","MBON16","DNge037",0.000569368001518315
"4322","MBON17","DNge037",0.00182370820668693
"4326","MBON20","DNge037",0.409846518692519
"4327","MBON21","DNge037",0.0108954220389835
"4332","MBON26","DNge037",0.0440636483156361
"4333","MBON27","DNge037",0.0543085996521234
"4336","MBON30","DNge037",0.00743176669641379
"4337","MBON31","DNge037",0.055063438734522
"4338","MBON32","DNge037",0.0330939368412341
"4339","MBON33","DNge037",0.171342831984657
"4340","MBON35","DNge037",0.143129187966697
"4361","MBON20","DNge038",0.785366931918656
"4366","MBON25,MBON34","DNge038",0.014957264957265
"4367","MBON26","DNge038",0.057501135087342
"4371","MBON30","DNge038",0.014957264957265
"4373","MBON32","DNge038",0.0689655172413793
"4374","MBON33","DNge038",0.0384615384615385
"4375","MBON35","DNge038",0.0197903473765543
"4396","MBON20","DNge040",0.049645390070922
"4402","MBON26","DNge040",0.232198503215091
"4403","MBON27","DNge040",0.0268859625256208
"4407","MBON31","DNge040",0.00125156445556946
"4408","MBON32","DNge040",0.119068053882661
"4409","MBON33","DNge040",0.0423534112476276
"4410","MBON35","DNge040",0.528597114602509
"4411","MBON01","DNge041",0.00696197593593572
"4414","MBON04","DNge041",0.004
"4415","MBON05","DNge041",0.0208
"4419","MBON10","DNge041",2.09441263070444e-05
"4421","MBON12","DNge041",0.0230005576844721
"4426","MBON16","DNge041",0.0322902548725637
"4431","MBON20","DNge041",0.0730404444836405
"4432","MBON21","DNge041",0.0209533324246967
"4437","MBON26","DNge041",0.162081253565668
"4438","MBON27","DNge041",0.107453853463372
"4442","MBON31","DNge041",0.0461981772618239
"4443","MBON32","DNge041",0.144247565081717
"4444","MBON33","DNge041",0.0136085520176753
"4445","MBON35","DNge041",0.345343089082127
"4472","MBON26","DNge042",0.407120743034056
"4473","MBON27","DNge042",0.0454545454545455
"4479","MBON33","DNge042",0.00960662902932071
"4480","MBON35","DNge042",0.537818082482078
"4485","MBON05","DNge043",0.668336314847943
"4496","MBON16","DNge043",0.0041958041958042
"4501","MBON20","DNge043",0.0999186859651976
"4513","MBON32","DNge043",0.102236135957066
"4514","MBON33","DNge043",0.0230769230769231
"4515","MBON35","DNge043",0.102236135957066
"4542","MBON26","DNge044",0.891891891891892
"4550","MBON35","DNge044",0.108108108108108
"4558","MBON09","DNge046",0.0901323158662216
"4561","MBON12","DNge046",0.0440864419833041
"4562","MBON13","DNge046",0.0220065574495852
"4571","MBON20","DNge046",0.205187069940391
"4572","MBON21","DNge046",0.0100953787945272
"4577","MBON26","DNge046",0.00960679687834387
"4578","MBON27","DNge046",0.237805211690411
"4582","MBON31","DNge046",0.00683111954459203
"4583","MBON32","DNge046",0.0304381623791391
"4584","MBON33","DNge046",0.0214476699770817
"4585","MBON35","DNge046",0.322363275496404
"4586","MBON01","DNge047",0.00243161094224924
"4596","MBON12","DNge047",0.00638297872340426
"4606","MBON20","DNge047",0.399156451638391
"4607","MBON21","DNge047",0.0245969230569556
"4612","MBON26","DNge047",0.0428177789924305
"4613","MBON27","DNge047",0.0619238776758439
"4616","MBON30","DNge047",0.0134956227688293
"4617","MBON31","DNge047",0.0136641296945213
"4618","MBON32","DNge047",0.025719321805787
"4619","MBON33","DNge047",0.35891851180874
"4620","MBON35","DNge047",0.0508927928928485
"4624","MBON04","DNge048",0.0567327409432673
"4631","MBON12","DNge048",0.00487012987012987
"4641","MBON20","DNge048",0.205730850467693
"4642","MBON21","DNge048",0.156997607655502
"4647","MBON26","DNge048",0.0410242778663831
"4651","MBON30","DNge048",0.195873205741627
"4652","MBON31","DNge048",0.102660375686691
"4653","MBON32","DNge048",0.0203903065745171
"4654","MBON33","DNge048",0.169511616880038
"4655","MBON35","DNge048",0.0462088883141515
"4663","MBON09","DNge049",0.00619516700015392
"4665","MBON11","DNge049",0.00101008157611205
"4666","MBON12","DNge049",0.143806522334886
"4676","MBON20","DNge049",0.578548917511647
"4677","MBON21","DNge049",0.0173054457677379
"4678","MBON22","DNge049",0.00020201631522241
"4682","MBON26","DNge049",0.0540901616881337
"4683","MBON27","DNge049",0.0350180383441513
"4685","MBON29","DNge049",0.00269355086963214
"4686","MBON30","DNge049",0.0281942126111762
"4689","MBON33","DNge049",0.1174899672269
"4690","MBON35","DNge049",0.0154459187542468
"4694","MBON04","DNge050",0.0218324804975681
"4698","MBON09","DNge050",0.00340625475892534
"4701","MBON12","DNge050",0.00186219739292365
"4711","MBON20","DNge050",0.095565369113304
"4712","MBON21","DNge050",0.0293406735173935
"4716","MBON25,MBON34","DNge050",0.0102179162264377
"4717","MBON26","DNge050",0.00146150607939138
"4718","MBON27","DNge050",0.127788749933822
"4721","MBON30","DNge050",0.0689777092942253
"4722","MBON31","DNge050",0.0106747013554142
"4723","MBON32","DNge050",0.211285109217343
"4724","MBON33","DNge050",0.30318974750755
"4725","MBON35","DNge050",0.114397585105702
"4746","MBON20","DNge051",1
"4781","MBON20","DNge052",0.234072022160665
"4788","MBON27","DNge052",0.522556390977444
"4795","MBON35","DNge052",0.243371586861892
"4796","MBON01","DNge053",0.0305632337118048
"4798","MBON03","DNge053",0.00264507351831236
"4799","MBON04","DNge053",0.0461712691284282
"4800","MBON05","DNge053",0.000413646122627287
"4802","MBON07","DNge053",0.00222366068163414
"4803","MBON09","DNge053",0.0640856384172011
"4804","MBON10","DNge053",0.000433513509925328
"4805","MBON11","DNge053",0.00944300523455936
"4806","MBON12","DNge053",0.0279900454293979
"4807","MBON13","DNge053",0.000250109222514914
"4808","MBON14","DNge053",0.00148514851485149
"4810","MBON15-like","DNge053",0.000424484183497805
"4812","MBON17","DNge053",0.000122253078966433
"4813","MBON17-like","DNge053",0.000468071358672354
"4816","MBON20","DNge053",0.125283008932308
"4817","MBON21","DNge053",0.0351816443496464
"4818","MBON22","DNge053",0.000998020475858467
"4821","MBON25,MBON34","DNge053",0.0413902307784924
"4822","MBON26","DNge053",0.0697922042674752
"4823","MBON27","DNge053",0.0398710337821636
"4825","MBON29","DNge053",0.000743380987376564
"4826","MBON30","DNge053",0.0396935506416882
"4827","MBON31","DNge053",0.0192153904697959
"4828","MBON32","DNge053",0.118658528458062
"4829","MBON33","DNge053",0.0721646826411297
"4830","MBON35","DNge053",0.25028917210361
"4831","MBON01","DNge054",0.00224355613107967
"4834","MBON04","DNge054",0.000525571053163533
"4838","MBON09","DNge054",0.00040428542551041
"4841","MBON12","DNge054",0.00367899737214473
"4842","MBON13","DNge054",0.00210228421265413
"4846","MBON16","DNge054",0.226029730073848
"4847","MBON17","DNge054",0.000121285627653123
"4851","MBON20","DNge054",0.26175038197097
"4852","MBON21","DNge054",0.000202142712755205
"4857","MBON26","DNge054",0.0175368608017183
"4863","MBON32","DNge054",0.034016106442577
"4864","MBON33","DNge054",0.430794817927171
"4865","MBON35","DNge054",0.0205939802487551
"4892","MBON26","DNge056",0.285714285714286
"4899","MBON33","DNge056",0.591386554621849
"4900","MBON35","DNge056",0.122899159663866
"4921","MBON20","DNge058",0.471764705882353
"4927","MBON26","DNge058",0.0176470588235294
"4928","MBON27","DNge058",0.0823529411764706
"4935","MBON35","DNge058",0.428235294117647
"4969","MBON33","DNge059",1
"4991","MBON20","DNge060",1
"5026","MBON20","DNge062",0.33201581027668
"5027","MBON21","DNge062",0.0340909090909091
"5032","MBON26","DNge062",0.159090909090909
"5036","MBON30","DNge062",0.0340909090909091
"5039","MBON33","DNge062",0.0681818181818182
"5040","MBON35","DNge062",0.372529644268775
"5061","MBON20","DNge063",0.960526315789474
"5067","MBON26","DNge063",0.0043859649122807
"5072","MBON31","DNge063",0.0307017543859649
"5073","MBON32","DNge063",0.0043859649122807
"5109","MBON33","DNge064",1
"5131","MBON20","DNge065",0.136363636363636
"5137","MBON26","DNge065",0.111486486486486
