"","dataset","type.pre","type.post","weight","npre","npost","query"
"1332","flywire","LAL073","LAL135",16,1,1,"fw:LAL073"
"1333","flywire","LAL073","VES049",16,2,2,"fw:LAL073"
"1334","flywire","LAL073","720575940631394003",14,2,2,"fw:LAL073"
"1335","flywire","LAL073","ATL028",14,2,2,"fw:LAL073"
"1336","flywire","LAL073","CB0757",14,2,2,"fw:LAL073"
"1337","flywire","LAL073","PS013",14,1,1,"fw:LAL073"
"1338","flywire","LAL073","PVLP004,PVLP005",14,2,2,"fw:LAL073"
"1339","flywire","LAL073","VES054",14,1,1,"fw:LAL073"
"1340","flywire","LAL073","DNa09",12,2,2,"fw:LAL073"
"1341","flywire","LAL073","VES067",12,1,1,"fw:LAL073"
"1342","flywire","LAL073","VES046",11,1,1,"fw:LAL073"
"1343","flywire","LAL073","PLP034",10,1,1,"fw:LAL073"
"1344","flywire","LAL073","PVLP015",10,1,1,"fw:LAL073"
"1345","flywire","LAL073","720575940635926335",9,1,1,"fw:LAL073"
"1346","flywire","LAL073","CB0655",9,1,1,"fw:LAL073"
"1347","flywire","LAL073","DNbe007",9,1,1,"fw:LAL073"
"1348","flywire","LAL073","DNpe094",9,1,1,"fw:LAL073"
"1349","flywire","LAL073","IB095",9,1,1,"fw:LAL073"
"1350","flywire","LAL073","LAL124",9,1,1,"fw:LAL073"
"1351","flywire","LAL073",NA,8,1,1,"fw:LAL073"
"1352","flywire","LAL073","720575940613468625",7,1,1,"fw:LAL073"
"1353","flywire","LAL073","720575940622575103",7,1,1,"fw:LAL073"
"1354","flywire","LAL073","720575940626269033",7,1,1,"fw:LAL073"
"1355","flywire","LAL073","CL265",7,1,1,"fw:LAL073"
"1356","flywire","LAL073","DNge123",7,1,1,"fw:LAL073"
"1357","flywire","LAL073","DNpe023",7,1,1,"fw:LAL073"
"1358","flywire","LAL073","IB023",7,1,1,"fw:LAL073"
"1359","flywire","LAL073","LAL076",7,1,1,"fw:LAL073"
"1360","flywire","LAL073","VES056",7,1,1,"fw:LAL073"
"1361","flywire","LAL073","720575940619738612",6,1,1,"fw:LAL073"
"1362","flywire","LAL073","CL289",6,1,1,"fw:LAL073"
"1363","flywire","LAL073","CL344",6,1,1,"fw:LAL073"
"1364","flywire","LAL073","CRE049",6,1,1,"fw:LAL073"
"1365","flywire","LAL073","DNge103",6,1,1,"fw:LAL073"
"1366","flywire","LAL073","LAL010",6,1,1,"fw:LAL073"
"1367","flywire","LAL073","LAL081",6,1,1,"fw:LAL073"
"1368","flywire","LAL073","LAL175",6,1,1,"fw:LAL073"
"1369","flywire","LAL073","VES051,VES052",6,1,1,"fw:LAL073"
"1370","flywire","LAL011","DNa02",229,2,2,"fw:LAL011"
"1371","flywire","LAL011","DNa03",159,2,2,"fw:LAL011"
"1372","flywire","LAL011","LAL125,LAL108",151,2,4,"fw:LAL011"
"1373","flywire","LAL011","LAL074,LAL084",129,2,4,"fw:LAL011"
"1374","flywire","LAL011","LAL046",119,2,2,"fw:LAL011"
"1375","flywire","LAL011","CB0757",105,2,4,"fw:LAL011"
"1376","flywire","LAL011","DNae009",81,2,2,"fw:LAL011"
"1377","flywire","LAL011","CB0677",78,2,2,"fw:LAL011"
"1378","flywire","LAL011","DNae018",78,2,2,"fw:LAL011"
"1379","flywire","LAL011","VES015",78,2,2,"fw:LAL011"
"1380","flywire","LAL011","DNge041",75,2,2,"fw:LAL011"
"1381","flywire","LAL011","LAL073",68,2,2,"fw:LAL011"
"1382","flywire","LAL011","LAL018",64,2,2,"fw:LAL011"
"1383","flywire","LAL011","DNae015",61,2,2,"fw:LAL011"
"1384","flywire","LAL011","DNae019",59,2,2,"fw:LAL011"
"1385","flywire","LAL011","DNde003",54,2,2,"fw:LAL011"
"1386","flywire","LAL011","LAL072",43,2,2,"fw:LAL011"
"1387","flywire","LAL011","CB0556",41,2,2,"fw:LAL011"
"1388","flywire","LAL011","LAL113",41,2,4,"fw:LAL011"
"1389","flywire","LAL011","PS019",41,2,3,"fw:LAL011"
"1390","flywire","LAL011","DNde004",39,2,2,"fw:LAL011"
"1391","flywire","LAL011","DNae007",38,2,2,"fw:LAL011"
"1392","flywire","LAL011","CB0751",34,2,3,"fw:LAL011"
"1393","flywire","LAL011","VES041",25,2,2,"fw:LAL011"
"1394","flywire","LAL011","DNpe023",24,2,2,"fw:LAL011"
"1395","flywire","LAL011","720575940633062335",21,2,3,"fw:LAL011"
"1396","flywire","LAL011","DNg13",20,2,2,"fw:LAL011"
"1397","flywire","LAL011","VES059",20,2,2,"fw:LAL011"
"1398","flywire","LAL011","DNge037",19,2,2,"fw:LAL011"
"1399","flywire","LAL011","LAL122",15,2,2,"fw:LAL011"
"1400","flywire","LAL011","LAL014",12,1,1,"fw:LAL011"
"1401","flywire","LAL011","CB0244",9,1,1,"fw:LAL011"
"1402","flywire","LAL011","PS065",9,1,1,"fw:LAL011"
"1403","flywire","LAL011","IB018",8,1,1,"fw:LAL011"
"1404","flywire","LAL011","SIP022",8,1,1,"fw:LAL011"
"1405","flywire","LAL011","DNae016",7,1,1,"fw:LAL011"
"1406","flywire","LAL011","DNbe010",7,1,1,"fw:LAL011"
"1407","flywire","LAL011","IB024",7,1,1,"fw:LAL011"
"1408","flywire","LAL011","LAL127",7,1,1,"fw:LAL011"
"1409","flywire","LAL011","LAL141",7,1,1,"fw:LAL011"
"1410","flywire","LAL011","720575940629198279",6,1,1,"fw:LAL011"
"1411","flywire","LAL011","CB0356",6,1,1,"fw:LAL011"
"1412","flywire","LAL011","LAL031",6,1,1,"fw:LAL011"
"1413","flywire","LAL011","LNO2",6,1,1,"fw:LAL011"
"1414","flywire","DNa02","PS137",134,2,4,"fw:DNa02"
"1415","flywire","DNa02","PS100",72,2,2,"fw:DNa02"
"1416","flywire","DNa02","DNge026",69,2,2,"fw:DNa02"
"1417","flywire","DNa02","DNg04",67,2,4,"fw:DNa02"
"1418","flywire","DNa02","PS059",67,2,4,"fw:DNa02"
"1419","flywire","DNa02","DNae015",66,2,2,"fw:DNa02"
"1420","flywire","DNa02","PS274",65,2,2,"fw:DNa02"
"1421","flywire","DNa02","DNa06",60,2,2,"fw:DNa02"
"1422","flywire","DNa02","LAL111,PS060",59,2,4,"fw:DNa02"
"1423","flywire","DNa02","PS019",59,2,4,"fw:DNa02"
"1424","flywire","DNa02","DNge033",41,2,2,"fw:DNa02"
"1425","flywire","DNa02","CB0706",35,2,2,"fw:DNa02"
"1426","flywire","DNa02","720575940631725819",34,2,3,"fw:DNa02"
"1427","flywire","DNa02","DNge211",27,2,2,"fw:DNa02"
"1428","flywire","DNa02","CB0556",22,2,2,"fw:DNa02"
"1429","flywire","DNa02","DNa03",20,2,2,"fw:DNa02"
"1430","flywire","DNa02","LAL018",20,2,2,"fw:DNa02"
"1431","flywire","DNa02","CB0528",19,2,2,"fw:DNa02"
"1432","flywire","DNa02","DNb02",18,2,2,"fw:DNa02"
"1433","flywire","DNa02","LAL074,LAL084",15,1,2,"fw:DNa02"
"1434","flywire","DNa02","CB0527",14,2,2,"fw:DNa02"
"1435","flywire","DNa02","DNge029",13,1,1,"fw:DNa02"
"1436","flywire","DNa02","CB0564",8,1,1,"fw:DNa02"
"1437","flywire","DNa02","DNae014",7,1,1,"fw:DNa02"
"1438","flywire","DNa02","DNae018",7,1,1,"fw:DNa02"
"1439","flywire","DNa02","720575940633799787",6,1,1,"fw:DNa02"
"1440","flywire","DNa02","DNae003",6,1,1,"fw:DNa02"
"1441","flywire","DNa02","DNae004",6,1,1,"fw:DNa02"
"1442","flywire","DNa02","DNae009",6,1,1,"fw:DNa02"
"1443","flywire","DNa02","LAL046",6,1,1,"fw:DNa02"
"1444","flywire","DNa02","OA-AL2b2",6,1,1,"fw:DNa02"
"1445","flywire","DNa02","OA-AL2i1",6,1,1,"fw:DNa02"
"1446","flywire","DNa02","PS013",6,1,1,"fw:DNa02"
"1447","flywire","DNa02",NA,6,1,1,"fw:DNa02"
"1448","flywire","WED031","LAL072",566,11,2,"fw:WED031"
"1449","flywire","WED031","WEDPN7B",416,11,6,"fw:WED031"
"1450","flywire","WED031","LAL144b",279,10,4,"fw:WED031"
"1451","flywire","WED031","LAL051",207,11,2,"fw:WED031"
"1452","flywire","WED031","720575940652059638",184,10,5,"fw:WED031"
"1453","flywire","WED031","WED069",92,6,2,"fw:WED031"
"1454","flywire","WED031","WED121",89,5,2,"fw:WED031"
"1455","flywire","WED031","720575940626527577",68,6,4,"fw:WED031"
"1456","flywire","WED031","LAL158",54,4,2,"fw:WED031"
"1457","flywire","WED031","CB0582",41,3,2,"fw:WED031"
"1458","flywire","WED031","LAL128",37,5,2,"fw:WED031"
"1459","flywire","WED031","720575940619542407",34,5,2,"fw:WED031"
"1460","flywire","WED031","CB0325",30,4,2,"fw:WED031"
"1461","flywire","WED031","720575940629951183",29,3,2,"fw:WED031"
"1462","flywire","WED031","WED182",27,3,2,"fw:WED031"
"1463","flywire","WED031","LAL144a",26,3,2,"fw:WED031"
"1464","flywire","WED031","LAL195",25,3,2,"fw:WED031"
"1465","flywire","WED031","720575940642459381",23,2,3,"fw:WED031"
"1466","flywire","WED031","720575940644400675",23,3,2,"fw:WED031"
"1467","flywire","WED031","720575940624176381",20,3,2,"fw:WED031"
"1468","flywire","WED031","DNg29",17,2,2,"fw:WED031"
"1469","flywire","WED031","720575940621302644",15,1,2,"fw:WED031"
"1470","flywire","WED031","720575940625516808",12,2,1,"fw:WED031"
"1471","flywire","WED031","720575940614161831",11,1,1,"fw:WED031"
"1472","flywire","WED031","WED017",8,1,1,"fw:WED031"
"1473","flywire","WED031","720575940630921666",7,1,1,"fw:WED031"
"1474","flywire","WED031","720575940615172527",6,1,1,"fw:WED031"
"1475","flywire","WED031","720575940618838875",6,1,1,"fw:WED031"
"1476","flywire","WED031","720575940619491828",6,1,1,"fw:WED031"
"1477","flywire","WED031","720575940619569829",6,1,1,"fw:WED031"
"1478","flywire","WED031","720575940625906088",6,1,1,"fw:WED031"
"1479","flywire","WED031","720575940630288697",6,1,1,"fw:WED031"
"1480","flywire","WED031","LAL075",6,1,1,"fw:WED031"
"1481","flywire","WED031","WED163",6,1,1,"fw:WED031"
"1482","flywire","WEDPN7B","720575940652059638",307,6,6,"fw:WEDPN7B"
"1483","flywire","WEDPN7B","LAL072",276,6,2,"fw:WEDPN7B"
"1484","flywire","WEDPN7B","720575940626527577",232,6,6,"fw:WEDPN7B"
"1485","flywire","WEDPN7B","LAL128",201,6,2,"fw:WEDPN7B"
"1486","flywire","WEDPN7B","720575940629951183",182,6,4,"fw:WEDPN7B"
"1487","flywire","WEDPN7B","LAL051",165,5,2,"fw:WEDPN7B"
"1488","flywire","WEDPN7B","LAL144b",118,6,4,"fw:WEDPN7B"
"1489","flywire","WEDPN7B","LAL165",62,2,2,"fw:WEDPN7B"
"1490","flywire","WEDPN7B","720575940630921666",56,4,2,"fw:WEDPN7B"
"1491","flywire","WEDPN7B","720575940658619265",32,3,1,"fw:WEDPN7B"
"1492","flywire","WEDPN7B","720575940607472649",21,3,2,"fw:WEDPN7B"
"1493","flywire","WEDPN7B","LAL195",17,2,2,"fw:WEDPN7B"
"1494","flywire","WEDPN7B","PS233",17,2,1,"fw:WEDPN7B"
"1495","flywire","WEDPN7B","720575940633394283",13,2,2,"fw:WEDPN7B"
"1496","flywire","WEDPN7B","720575940618405848",7,1,1,"fw:WEDPN7B"
"1497","flywire","WEDPN7B","720575940637458830",7,1,1,"fw:WEDPN7B"
"1498","flywire","WEDPN7B","LAL122",6,1,1,"fw:WEDPN7B"
"1499","flywire","LAL156b","LNOa",889,2,2,"fw:LAL156b"
"1500","flywire","LAL156b","WED057",714,2,19,"fw:LAL156b"
"1501","flywire","LAL156b","720575940652059638",581,2,6,"fw:LAL156b"
"1502","flywire","LAL156b","LAL035",290,2,4,"fw:LAL156b"
"1503","flywire","LAL156b","720575940626527577",284,2,6,"fw:LAL156b"
"1504","flywire","LAL156b","WED070",156,2,2,"fw:LAL156b"
"1505","flywire","LAL156b","LAL051",136,2,2,"fw:LAL156b"
"1506","flywire","LAL156b","CB.FB2H0",108,2,5,"fw:LAL156b"
"1507","flywire","LAL156b","720575940635762094",93,2,4,"fw:LAL156b"
"1508","flywire","LAL156b","WED056",81,2,4,"fw:LAL156b"
"1509","flywire","LAL156b","LAL203",71,2,3,"fw:LAL156b"
"1510","flywire","LAL156b","720575940633394283",70,2,3,"fw:LAL156b"
"1511","flywire","LAL156b","PS057",69,2,2,"fw:LAL156b"
"1512","flywire","LAL156b","LAL195",67,2,2,"fw:LAL156b"
"1513","flywire","LAL156b","720575940658619265",54,2,2,"fw:LAL156b"
"1514","flywire","LAL156b","CB0540",52,2,2,"fw:LAL156b"
"1515","flywire","LAL156b","720575940639968640",50,2,2,"fw:LAL156b"
"1516","flywire","LAL156b","LAL072",47,2,2,"fw:LAL156b"
"1517","flywire","LAL156b","WEDPN14",46,2,4,"fw:LAL156b"
"1518","flywire","LAL156b","720575940618405848",43,2,2,"fw:LAL156b"
"1519","flywire","LAL156b","720575940645451300",29,2,2,"fw:LAL156b"
"1520","flywire","LAL156b","720575940629951183",27,2,2,"fw:LAL156b"
"1521","flywire","LAL156b","720575940630921666",25,1,1,"fw:LAL156b"
"1522","flywire","LAL156b","CB0224",23,2,2,"fw:LAL156b"
"1523","flywire","LAL156b","720575940626190504",22,2,2,"fw:LAL156b"
"1524","flywire","LAL156b","AOTUv3B_P06",21,2,2,"fw:LAL156b"
"1525","flywire","LAL156b","LAL017",19,2,2,"fw:LAL156b"
"1526","flywire","LAL156b",NA,19,2,2,"fw:LAL156b"
"1527","flywire","LAL156b","PLP178",18,1,1,"fw:LAL156b"
"1528","flywire","LAL156b","720575940626357009",14,1,1,"fw:LAL156b"
"1529","flywire","LAL156b","720575940607472649",13,1,1,"fw:LAL156b"
"1530","flywire","LAL156b","PLP170",12,1,1,"fw:LAL156b"
"1531","flywire","LAL156b","720575940628048999",9,1,1,"fw:LAL156b"
"1532","flywire","LAL156b","LAL009",9,1,1,"fw:LAL156b"
"1533","flywire","LAL156b","WED016",9,1,1,"fw:LAL156b"
"1534","flywire","LAL156b","WED028",9,1,1,"fw:LAL156b"
"1535","flywire","LAL156b","LAL139",8,1,1,"fw:LAL156b"
"1536","flywire","LAL156b","720575940626799120",7,1,1,"fw:LAL156b"
"1537","flywire","LAL156b","LHPV6q1",7,1,1,"fw:LAL156b"
"1538","flywire","LAL156b","PS023,PS024",7,1,1,"fw:LAL156b"
"1539","flywire","LAL156b","LAL133b",6,1,1,"fw:LAL156b"
"1540","flywire","AOTUv1A_T01","MBON27",523,4,2,"fw:AOTUv1A_T01"
"1541","flywire","AOTUv1A_T01","DNa03",391,4,2,"fw:AOTUv1A_T01"
"1542","flywire","AOTUv1A_T01","LAL125,LAL108",292,4,4,"fw:AOTUv1A_T01"
"1543","flywire","AOTUv1A_T01","SMP014",255,4,2,"fw:AOTUv1A_T01"
"1544","flywire","AOTUv1A_T01","LAL120b",231,4,2,"fw:AOTUv1A_T01"
"1545","flywire","AOTUv1A_T01","LAL159",204,4,2,"fw:AOTUv1A_T01"
"1546","flywire","AOTUv1A_T01","CRE041",185,4,2,"fw:AOTUv1A_T01"
"1547","flywire","AOTUv1A_T01","LAL040",183,4,2,"fw:AOTUv1A_T01"
"1548","flywire","AOTUv1A_T01","LAL155",178,4,4,"fw:AOTUv1A_T01"
"1549","flywire","AOTUv1A_T01","AOTU027",174,4,2,"fw:AOTUv1A_T01"
"1550","flywire","AOTUv1A_T01","LAL009",170,4,2,"fw:AOTUv1A_T01"
"1551","flywire","AOTUv1A_T01","CL303",164,4,2,"fw:AOTUv1A_T01"
"1552","flywire","AOTUv1A_T01","CRE004",156,4,2,"fw:AOTUv1A_T01"
"1553","flywire","AOTUv1A_T01","LAL123",146,4,2,"fw:AOTUv1A_T01"
"1554","flywire","AOTUv1A_T01","CRE040",114,4,2,"fw:AOTUv1A_T01"
"1555","flywire","AOTUv1A_T01","VES005",112,4,2,"fw:AOTUv1A_T01"
"1556","flywire","AOTUv1A_T01","AOTU026",111,4,2,"fw:AOTUv1A_T01"
"1557","flywire","AOTUv1A_T01","LAL120a",106,4,2,"fw:AOTUv1A_T01"
"1558","flywire","AOTUv1A_T01","LAL163,LAL164",104,4,4,"fw:AOTUv1A_T01"
"1559","flywire","AOTUv1A_T01","LAL137",91,4,2,"fw:AOTUv1A_T01"
"1560","flywire","AOTUv1A_T01","DNae009",90,4,2,"fw:AOTUv1A_T01"
"1561","flywire","AOTUv1A_T01","LAL010",83,4,2,"fw:AOTUv1A_T01"
"1562","flywire","AOTUv1A_T01","LAL051",79,4,2,"fw:AOTUv1A_T01"
"1563","flywire","AOTUv1A_T01","LAL124",60,3,2,"fw:AOTUv1A_T01"
"1564","flywire","AOTUv1A_T01","PLP012",57,4,2,"fw:AOTUv1A_T01"
"1565","flywire","AOTUv1A_T01","AOTU025",52,3,2,"fw:AOTUv1A_T01"
"1566","flywire","AOTUv1A_T01","DNae019",46,4,2,"fw:AOTUv1A_T01"
"1567","flywire","AOTUv1A_T01","LAL169",41,3,2,"fw:AOTUv1A_T01"
"1568","flywire","AOTUv1A_T01","LT51",39,3,4,"fw:AOTUv1A_T01"
"1569","flywire","AOTUv1A_T01","AOTU019",36,3,2,"fw:AOTUv1A_T01"
"1570","flywire","AOTUv1A_T01","LAL074,LAL084",36,4,3,"fw:AOTUv1A_T01"
"1571","flywire","AOTUv1A_T01","LAL160,LAL161",35,3,3,"fw:AOTUv1A_T01"
"1572","flywire","AOTUv1A_T01","CB0343",32,4,2,"fw:AOTUv1A_T01"
"1573","flywire","AOTUv1A_T01","DNbe003",31,4,2,"fw:AOTUv1A_T01"
"1574","flywire","AOTUv1A_T01","CB0757",30,2,3,"fw:AOTUv1A_T01"
"1575","flywire","AOTUv1A_T01","LAL121",30,3,2,"fw:AOTUv1A_T01"
"1576","flywire","AOTUv1A_T01","CRE013",29,3,2,"fw:AOTUv1A_T01"
"1577","flywire","AOTUv1A_T01","LAL200",21,3,2,"fw:AOTUv1A_T01"
"1578","flywire","AOTUv1A_T01","DNae018",19,2,2,"fw:AOTUv1A_T01"
"1579","flywire","AOTUv1A_T01","SMP544",19,2,2,"fw:AOTUv1A_T01"
"1580","flywire","AOTUv1A_T01",NA,18,3,2,"fw:AOTUv1A_T01"
"1581","flywire","AOTUv1A_T01","LAL018",16,2,2,"fw:AOTUv1A_T01"
"1582","flywire","AOTUv1A_T01","LAL119",16,2,2,"fw:AOTUv1A_T01"
"1583","flywire","AOTUv1A_T01","PS018b",16,2,2,"fw:AOTUv1A_T01"
"1584","flywire","AOTUv1A_T01","DNge159",15,2,1,"fw:AOTUv1A_T01"
"1585","flywire","AOTUv1A_T01","LAL090,LAL093",15,2,1,"fw:AOTUv1A_T01"
"1586","flywire","AOTUv1A_T01","DNpe023",13,2,1,"fw:AOTUv1A_T01"
"1587","flywire","AOTUv1A_T01","AOTU064",10,1,1,"fw:AOTUv1A_T01"
"1588","flywire","AOTUv1A_T01","LAL073",10,1,1,"fw:AOTUv1A_T01"
"1589","flywire","AOTUv1A_T01","DNa06",9,1,1,"fw:AOTUv1A_T01"
"1590","flywire","AOTUv1A_T01","DNae016",9,1,1,"fw:AOTUv1A_T01"
"1591","flywire","AOTUv1A_T01","LAL110",9,1,1,"fw:AOTUv1A_T01"
"1592","flywire","AOTUv1A_T01","ExR6",8,1,1,"fw:AOTUv1A_T01"
"1593","flywire","AOTUv1A_T01","PS203a",8,1,1,"fw:AOTUv1A_T01"
"1594","flywire","AOTUv1A_T01","VES074",8,1,1,"fw:AOTUv1A_T01"
"1595","flywire","AOTUv1A_T01","AOTU033",7,1,1,"fw:AOTUv1A_T01"
"1596","flywire","AOTUv1A_T01","DNg13",7,1,1,"fw:AOTUv1A_T01"
"1597","flywire","AOTUv1A_T01","PLP021",7,1,1,"fw:AOTUv1A_T01"
"1598","flywire","AOTUv1A_T01","SMP163",7,1,1,"fw:AOTUv1A_T01"
"1599","flywire","AOTUv1A_T01","IB048",6,1,1,"fw:AOTUv1A_T01"
"1600","flywire","AOTUv1A_T01","LAL103,LAL109",6,1,1,"fw:AOTUv1A_T01"
"1601","flywire","AOTUv1A_T01","PLP222",6,1,1,"fw:AOTUv1A_T01"
"1602","flywire","AOTUv1A_T01","VES011",6,1,1,"fw:AOTUv1A_T01"
"1603","flywire","OA-VUMa1",NA,346,2,8,"fw:OA-VUMa1"
"1604","flywire","OA-VUMa1","LAL113",272,2,4,"fw:OA-VUMa1"
"1605","flywire","OA-VUMa1","PVLP004,PVLP005",250,2,12,"fw:OA-VUMa1"
"1606","flywire","OA-VUMa1","LAL104,LAL105",200,2,4,"fw:OA-VUMa1"
"1607","flywire","OA-VUMa1","ExR6",150,2,2,"fw:OA-VUMa1"
"1608","flywire","OA-VUMa1","MBON26",131,2,2,"fw:OA-VUMa1"
"1609","flywire","OA-VUMa1","LAL002",114,2,2,"fw:OA-VUMa1"
"1610","flywire","OA-VUMa1","LAL173,LAL174",113,2,4,"fw:OA-VUMa1"
"1611","flywire","OA-VUMa1","LAL183",112,2,2,"fw:OA-VUMa1"
"1612","flywire","OA-VUMa1","LAL123",111,2,2,"fw:OA-VUMa1"
"1613","flywire","OA-VUMa1","DNae009",93,2,2,"fw:OA-VUMa1"
"1614","flywire","OA-VUMa1","PS198",91,2,4,"fw:OA-VUMa1"
"1615","flywire","OA-VUMa1","LAL159",90,2,2,"fw:OA-VUMa1"
"1616","flywire","OA-VUMa1","PS292",88,2,4,"fw:OA-VUMa1"
"1617","flywire","OA-VUMa1","PLP019",87,2,2,"fw:OA-VUMa1"
"1618","flywire","OA-VUMa1","PVLP092",79,2,4,"fw:OA-VUMa1"
"1619","flywire","OA-VUMa1","VES051,VES052",79,2,6,"fw:OA-VUMa1"
"1620","flywire","OA-VUMa1","LAL059",71,2,4,"fw:OA-VUMa1"
"1621","flywire","OA-VUMa1","LAL168b",68,2,2,"fw:OA-VUMa1"
"1622","flywire","OA-VUMa1","DNa01",65,2,2,"fw:OA-VUMa1"
"1623","flywire","OA-VUMa1","LAL112",63,2,4,"fw:OA-VUMa1"
"1624","flywire","OA-VUMa1","LAL167a",63,2,2,"fw:OA-VUMa1"
"1625","flywire","OA-VUMa1","LAL152",62,2,2,"fw:OA-VUMa1"
"1626","flywire","OA-VUMa1","VES056",62,2,2,"fw:OA-VUMa1"
"1627","flywire","OA-VUMa1","LAL081",61,2,2,"fw:OA-VUMa1"
"1628","flywire","OA-VUMa1","LAL169",59,2,2,"fw:OA-VUMa1"
"1629","flywire","OA-VUMa1","PS239",58,2,4,"fw:OA-VUMa1"
"1630","flywire","OA-VUMa1","LT42",57,2,2,"fw:OA-VUMa1"
"1631","flywire","OA-VUMa1","LAL022",54,2,6,"fw:OA-VUMa1"
"1632","flywire","OA-VUMa1","VES011",53,2,2,"fw:OA-VUMa1"
"1633","flywire","OA-VUMa1","DNg13",52,2,2,"fw:OA-VUMa1"
"1634","flywire","OA-VUMa1","DNae019",51,2,2,"fw:OA-VUMa1"
"1635","flywire","OA-VUMa1","LAL186",50,2,2,"fw:OA-VUMa1"
"1636","flywire","OA-VUMa1","SMP544",50,2,3,"fw:OA-VUMa1"
"1637","flywire","OA-VUMa1","CB0766",49,2,3,"fw:OA-VUMa1"
"1638","flywire","OA-VUMa1","CRE040",49,2,2,"fw:OA-VUMa1"
"1639","flywire","OA-VUMa1","LAL153",49,2,2,"fw:OA-VUMa1"
"1640","flywire","OA-VUMa1","VES046",49,2,2,"fw:OA-VUMa1"
"1641","flywire","OA-VUMa1","VES074",48,2,2,"fw:OA-VUMa1"
"1642","flywire","OA-VUMa1","PPM1205",47,2,2,"fw:OA-VUMa1"
"1643","flywire","OA-VUMa1","720575940629673209",46,2,3,"fw:OA-VUMa1"
"1644","flywire","OA-VUMa1","AOTU041",46,2,3,"fw:OA-VUMa1"
"1645","flywire","OA-VUMa1","DNpe078",46,2,4,"fw:OA-VUMa1"
"1646","flywire","OA-VUMa1","720575940606920643",43,2,4,"fw:OA-VUMa1"
"1647","flywire","OA-VUMa1","LAL117b",42,2,2,"fw:OA-VUMa1"
"1648","flywire","OA-VUMa1","LAL203",42,2,4,"fw:OA-VUMa1"
"1649","flywire","OA-VUMa1","AOTUv3B_P01",41,2,2,"fw:OA-VUMa1"
"1650","flywire","OA-VUMa1","CB0423",41,2,2,"fw:OA-VUMa1"
"1651","flywire","OA-VUMa1","LAL196",41,2,3,"fw:OA-VUMa1"
"1652","flywire","OA-VUMa1","PS171",41,2,2,"fw:OA-VUMa1"
"1653","flywire","OA-VUMa1","DNpe023",40,2,2,"fw:OA-VUMa1"
"1654","flywire","OA-VUMa1","ExR2_2",40,2,2,"fw:OA-VUMa1"
"1655","flywire","OA-VUMa1","LAL051",40,2,2,"fw:OA-VUMa1"
"1656","flywire","OA-VUMa1","CB0865",39,2,4,"fw:OA-VUMa1"
"1657","flywire","OA-VUMa1","AOTU033",38,2,2,"fw:OA-VUMa1"
"1658","flywire","OA-VUMa1","LT41",38,2,2,"fw:OA-VUMa1"
"1659","flywire","OA-VUMa1","AOTU042",37,2,3,"fw:OA-VUMa1"
"1660","flywire","OA-VUMa1","CB0595",37,2,2,"fw:OA-VUMa1"
"1661","flywire","OA-VUMa1","LAL171,LAL172",37,2,4,"fw:OA-VUMa1"
"1662","flywire","OA-VUMa1","PS196a",37,2,2,"fw:OA-VUMa1"
"1663","flywire","OA-VUMa1","VES057",37,2,2,"fw:OA-VUMa1"
"1664","flywire","OA-VUMa1","CB0100",36,2,2,"fw:OA-VUMa1"
"1665","flywire","OA-VUMa1","CB0757",36,2,4,"fw:OA-VUMa1"
"1666","flywire","OA-VUMa1","LAL133a",36,2,3,"fw:OA-VUMa1"
"1667","flywire","OA-VUMa1","LPsP",36,2,2,"fw:OA-VUMa1"
"1668","flywire","OA-VUMa1","PS002",36,1,4,"fw:OA-VUMa1"
"1669","flywire","OA-VUMa1","mALD4",36,2,2,"fw:OA-VUMa1"
"1670","flywire","OA-VUMa1","LT40",35,2,2,"fw:OA-VUMa1"
"1671","flywire","OA-VUMa1","PVLP060",35,1,4,"fw:OA-VUMa1"
"1672","flywire","OA-VUMa1","CB0815",34,2,2,"fw:OA-VUMa1"
"1673","flywire","OA-VUMa1","LAL170",34,2,2,"fw:OA-VUMa1"
"1674","flywire","OA-VUMa1","LAL165",33,2,2,"fw:OA-VUMa1"
"1675","flywire","OA-VUMa1","DNae018",32,2,2,"fw:OA-VUMa1"
"1676","flywire","OA-VUMa1","PS062",32,1,2,"fw:OA-VUMa1"
"1677","flywire","OA-VUMa1","AVLP458",30,2,1,"fw:OA-VUMa1"
"1678","flywire","OA-VUMa1","LAL011",30,2,2,"fw:OA-VUMa1"
"1679","flywire","OA-VUMa1","LAL145",30,2,3,"fw:OA-VUMa1"
"1680","flywire","OA-VUMa1","LAL126",29,2,3,"fw:OA-VUMa1"
"1681","flywire","OA-VUMa1","720575940628871546",27,2,2,"fw:OA-VUMa1"
"1682","flywire","OA-VUMa1","LAL099",27,2,2,"fw:OA-VUMa1"
"1683","flywire","OA-VUMa1","PS301",27,2,2,"fw:OA-VUMa1"
"1684","flywire","OA-VUMa1","PVLP011",27,2,2,"fw:OA-VUMa1"
"1685","flywire","OA-VUMa1","PS065",26,2,2,"fw:OA-VUMa1"
"1686","flywire","OA-VUMa1","CB0637",25,1,2,"fw:OA-VUMa1"
"1687","flywire","OA-VUMa1","LAL040",25,2,2,"fw:OA-VUMa1"
"1688","flywire","OA-VUMa1","LAL117a",25,2,2,"fw:OA-VUMa1"
"1689","flywire","OA-VUMa1","LAL124",25,2,2,"fw:OA-VUMa1"
